Overhead,Command,Object,Symbol,Layer,Layer2,Layer3
0.01%,thread_FH,[kernel.kallsyms],__fdget,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],__cgroup_bpf_run_filter_skb,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],tcp_v4_do_rcv,PHY,LOW PHY,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],mutex_lock,RRC,,
0.01%,feptx,[kernel.kallsyms],mark_wake_futex,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],validate_xmit_xfrm,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],tcp_stream_memory_free,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],tcp_queue_rcv,PHY,LOW PHY,
0.01%,TASK_RRC_GNB,libc-2.27.so,cfree@GLIBC_2.2.5,RRC,,
0.01%,thread_FH,[kernel.kallsyms],__rcu_read_lock,PHY,LOW PHY,
0.01%,feptx,libpthread-2.27.so,pthread_cond_signal@@GLIBC_2.3.2,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],select_estimate_accuracy,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],wake_up_q,PHY,LOW PHY,
0.01%,feptx,[kernel.kallsyms],update_rt_migration,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],update_load_avg,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],ip_send_check,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],__local_bh_enable_ip,PHY,LOW PHY,
0.01%,Tpool3_-1,nr-softmodem,nr_gnb_measurements,PHY,HIGH PHY,
0.01%,Tpool2_-1,libdfts.so,idft2048,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],bictcp_acked,PHY,LOW PHY,
0.01%,feprx,[kernel.kallsyms],find_first_bit,PHY,LOW PHY,
0.01%,feprx,[kernel.kallsyms],add_interrupt_randomness,PHY,LOW PHY,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],ep_poll,RRC,,
0.01%,thread_FH,[kernel.kallsyms],dst_release,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],swapgs_restore_regs_and_return_to_usermode,PHY,LOW PHY,
0.01%,Tpool0_-1,nr-softmodem,nr_rx_pusch,PHY,HIGH PHY,
0.01%,thread_FH,[kernel.kallsyms],__sched_text_start,PHY,LOW PHY,
0.01%,thread_FH,nr-softmodem,nr_fep_full_2thread,PHY,LOW PHY,
0.01%,Tpool0_-1,nr-softmodem,nr_schedule_response,PHY,HIGH PHY,
0.01%,feptx,[unknown],0xfffffe000006801b,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],ksize,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],netdev_pick_tx,PHY,LOW PHY,
0.01%,Tpool1_-1,libldpc.so,nrLDPC_decod,PHY,HIGH PHY,LDPC
0.01%,thread_FH,[unknown],0xfffffe0000099025,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],skb_try_coalesce,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],tcp_data_queue,PHY,LOW PHY,
0.01%,Tpool2_-1,libldpc.so,nrLDPC_cnProc_BG2,PHY,HIGH PHY,LDPC
0.01%,feptx,[kernel.kallsyms],cgroup_cpu_stat_account_end.isra.5,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],ipv4_dst_check,PHY,LOW PHY,
0.01%,feptx,[kernel.kallsyms],schedule,PHY,LOW PHY,
0.01%,Tpool1_-1,nr-softmodem,dB_fixed,PHY,LOW PHY,
0.01%,feptx,[kernel.kallsyms],__perf_event_task_sched_out,PHY,LOW PHY,
0.01%,feptx,[kernel.kallsyms],sched_clock,PHY,LOW PHY,
0.01%,Tpool0_-1,libdfts.so,idft1024,PHY,LOW PHY,
0.01%,pdcp_timer,[kernel.kallsyms],syscall_return_via_sysret,PDCP,,
0.01%,feprx,[kernel.kallsyms],__rcu_read_unlock,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],__ip_local_out,PHY,LOW PHY,
0.01%,nr-softmodem,nr-softmodem,get_samples_per_slot,PHY,LOW PHY,
0.01%,feptx,libpthread-2.27.so,__pthread_disable_asynccancel,PHY,LOW PHY,
0.01%,Tpool1_-1,libldpc.so,nrLDPC_bnProcPc,PHY,HIGH PHY,LDPC
0.01%,thread_FH,[kernel.kallsyms],security_socket_recvmsg,PHY,LOW PHY,
0.01%,Tpool3_-1,nr-softmodem,polar_encoder_fast,PHY,HIGH PHY,
0.01%,thread_FH,libpthread-2.27.so,__libc_recv,PHY,LOW PHY,
0.01%,feprx,[kernel.kallsyms],enqueue_task_rt,PHY,LOW PHY,
0.01%,feptx,[kernel.kallsyms],pick_next_task_stop,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],skb_release_all,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],__wake_up_common_lock,PHY,LOW PHY,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],fput,RRC,,
0.01%,thread_FH,[kernel.kallsyms],tcp_current_mss,PHY,LOW PHY,
0.01%,Tpool2_-1,libldpc.so,ldpc_BG2_Zc88_byte,PHY,HIGH PHY,LDPC
0.01%,feptx,libpthread-2.27.so,__pthread_mutex_unlock_usercnt,PHY,LOW PHY,
0.01%,Tpool0_-1,nr-softmodem,nr_ulsch_extract_rbs_single,PHY,HIGH PHY,
0.01%,Tpool3_-1,nr-softmodem,nr_modulation,PHY,HIGH PHY,
0.01%,Tpool1_-1,nr-softmodem,schedule_nr_mib,MAC,,
0.01%,thread_FH,libdfts.so,dft1024@plt,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],deactivate_task,PHY,LOW PHY,
0.01%,feptx,[kernel.kallsyms],__irq_wake_thread,PHY,LOW PHY,
0.01%,Tpool0_-1,nr-softmodem,is_nr_UL_slot,MAC,,
0.01%,feptx,[kernel.kallsyms],cpuacct_charge,PHY,LOW PHY,
0.01%,feptx,[kernel.kallsyms],pick_next_task_idle,PHY,LOW PHY,
0.01%,Tpool1_-1,nr-softmodem,nr_deinterleaving_ldpc,PHY,HIGH PHY,LDPC
0.01%,Tpool0_-1,nr-softmodem,nr_ulsch_decoding,PHY,HIGH PHY,
0.01%,feptx,[unknown],0xfffffe000003701b,PHY,LOW PHY,
0.01%,Tpool3_-1,libldpc.so,ldpc_BG2_Zc88_byte,PHY,HIGH PHY,LDPC
0.01%,Tpool3_-1,libdfts.so,idft1024,PHY,LOW PHY,
0.01%,Tpool3_-1,nr-softmodem,nr_schedule_ulsch,MAC,,
0.01%,feprx,[kernel.kallsyms],pick_next_task_rt,PHY,LOW PHY,
0.01%,Tpool3_-1,nr-softmodem,nr_deinterleaving_ldpc,PHY,HIGH PHY,LDPC
0.01%,Tpool0_-1,nr-softmodem,schedule_nr_mib,MAC,,
0.01%,feprx,[kernel.kallsyms],prepare_exit_to_usermode,PHY,LOW PHY,
0.01%,Tpool3_-1,libldpc.so,nrLDPC_bnProc,PHY,HIGH PHY,LDPC
0.01%,TASK_RRC_GNB,libpthread-2.27.so,__pthread_enable_asynccancel,RRC,,
0.01%,feprx,[kernel.kallsyms],resched_curr,PHY,LOW PHY,
0.01%,feprx,[kernel.kallsyms],get_futex_value_locked,PHY,LOW PHY,
0.01%,feptx,[kernel.kallsyms],native_sched_clock,PHY,LOW PHY,
0.01%,feptx,[kernel.kallsyms],irq_may_run,PHY,LOW PHY,
0.01%,Tpool3_-1,nr-softmodem,nr_rate_matching_ldpc_rx,PHY,HIGH PHY,LDPC
0.01%,TASK_RRC_GNB,[kernel.kallsyms],fsnotify,RRC,,
0.01%,Tpool2_-1,nr-softmodem,dB_fixed_x10,PHY,LOW PHY,
0.01%,Tpool0_-1,libdfts.so,idft,PHY,LOW PHY,
0.01%,Tpool2_-1,nr-softmodem,nr_rlc_manager_get_ue,RLC,,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],__indirect_thunk_start,RRC,,
0.01%,feptx,[kernel.kallsyms],ktime_get_update_offsets_now,PHY,LOW PHY,
0.01%,feptx,[kernel.kallsyms],__unqueue_futex,PHY,LOW PHY,
0.01%,pdcp_timer,[kernel.kallsyms],get_futex_key,PDCP,,
0.01%,Tpool2_-1,libldpc.so,nrLDPC_bnProcPc,PHY,HIGH PHY,LDPC
0.01%,feptx,[kernel.kallsyms],select_task_rq_rt,PHY,LOW PHY,
0.01%,pdcp_timer,[kernel.kallsyms],sys_futex,PDCP,,
0.01%,feptx,libpthread-2.27.so,__lll_unlock_wake,PHY,LOW PHY,
0.01%,Tpool3_-1,nr-softmodem,nr_rlc_entity_am_buffer_status,RLC,,
0.01%,TASK_GNB_APP,libc-2.27.so,fseek,SL,,
0.01%,feptx,[kernel.kallsyms],read_tsc,PHY,LOW PHY,
0.01%,Tpool1_-1,nr-softmodem,phy_procedures_gNB_uespec_RX,PHY,HIGH PHY,
0.01%,feptx,[kernel.kallsyms],intel_pmu_disable_all,PHY,LOW PHY,
0.01%,feptx,[kernel.kallsyms],get_futex_value_locked,PHY,LOW PHY,
0.01%,feprx,libpthread-2.27.so,pthread_cond_wait@@GLIBC_2.3.2,PHY,LOW PHY,
0.01%,Tpool1_-1,nr-softmodem,nr_interleaving_ldpc,PHY,HIGH PHY,LDPC
0.01%,feptx,[unknown],0xfffffe000003700c,PHY,LOW PHY,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],_raw_spin_lock_irqsave,RRC,,
0.01%,pdcp_timer,[kernel.kallsyms],update_blocked_averages,PDCP,,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],__perf_event_task_sched_in,RRC,,
0.01%,Tpool0_-1,nr-softmodem,nr_rate_matching_ldpc_rx,PHY,HIGH PHY,LDPC
0.01%,TASK_RRC_GNB,[kernel.kallsyms],ep_scan_ready_list.constprop.17,RRC,,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],common_file_perm,RRC,,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],schedule_hrtimeout_range_clock,RRC,,
0.01%,TASK_RRC_GNB,[unknown],0xfffffe000012c01e,RRC,,
0.01%,pdcp_timer,[kernel.kallsyms],rcu_note_context_switch,PDCP,,
0.01%,pdcp_timer,[kernel.kallsyms],__intel_pmu_disable_all,PDCP,,
0.01%,feprx,[kernel.kallsyms],wake_q_add,PHY,LOW PHY,
0.01%,Tpool3_-1,libldpc.so,nrLDPC_cn2bnProcBuf_BG2,PHY,HIGH PHY,LDPC
0.01%,feprx,libpthread-2.27.so,__pthread_mutex_unlock,PHY,LOW PHY,
0.01%,Tpool3_-1,nr-softmodem,check_crc,PHY,HIGH PHY,
0.01%,pdcp_timer,[unknown],0xfffffe000012c01b,PDCP,,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],plist_del,RRC,,
0.01%,pdcp_timer,[kernel.kallsyms],native_sched_clock,PDCP,,
0.01%,pdcp_timer,nr-softmodem,nr_pdcp_timer_thread,PDCP,,
0.01%,Tpool2_-1,nr-softmodem,nr_rlc_entity_am_buffer_status,RLC,,
0.01%,Tpool2_-1,nr-softmodem,crc16,PHY,HIGH PHY,
0.01%,pdcp_timer,[kernel.kallsyms],futex_wait_setup,PDCP,,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],_raw_spin_lock,RRC,,
0.01%,feptx,[kernel.kallsyms],rto_push_irq_work_func,PHY,LOW PHY,
0.01%,TASK_GNB_APP,libc-2.27.so,vfprintf,SL,,
0.01%,pdcp_timer,[kernel.kallsyms],hash_futex,PDCP,,
0.01%,Tpool2_-1,nr-softmodem,nr_rate_matching_ldpc,PHY,HIGH PHY,LDPC
0.01%,pdcp_timer,[kernel.kallsyms],plist_del,PDCP,,
0.01%,pdcp_timer,[kernel.kallsyms],__perf_event_task_sched_in,PDCP,,
0.01%,pdcp_timer,[kernel.kallsyms],__sched_text_start,PDCP,,
0.01%,pdcp_timer,libpthread-2.27.so,pthread_cond_wait@@GLIBC_2.3.2,PDCP,,
0.00%,pdcp_timer,[kernel.kallsyms],deactivate_task,PDCP,,
0.00%,Tpool1_-1,nr-softmodem,polar_encoder_fast,PHY,HIGH PHY,
0.00%,Tpool0_-1,nr-softmodem,nr_interleaving_ldpc,PHY,HIGH PHY,LDPC
0.00%,pdcp_timer,nr-softmodem,nr_pdcp_manager_unlock,PDCP,,
0.00%,feptx,[kernel.kallsyms],futex_wake,PHY,LOW PHY,
0.00%,feptx,[kernel.kallsyms],rcu_note_context_switch,PHY,LOW PHY,
0.00%,TASK_RRC_GNB,nr-softmodem,nr_rrc_subframe_process,RRC,,
0.00%,pdcp_timer,[kernel.kallsyms],__entry_trampoline_start,PDCP,,
0.00%,Tpool0_-1,nr-softmodem,nr_pdcch_scrambling,PHY,LOW PHY,
0.00%,TASK_RRC_GNB,[kernel.kallsyms],eventfd_poll,RRC,,
0.00%,TASK_RRC_GNB,[kernel.kallsyms],eventfd_read,RRC,,
0.00%,pdcp_timer,[kernel.kallsyms],finish_task_switch,PDCP,,
0.00%,pdcp_timer,[kernel.kallsyms],cpupri_set,PDCP,,
0.00%,pdcp_timer,[kernel.kallsyms],native_write_msr,PDCP,,
0.00%,TASK_RRC_GNB,[kernel.kallsyms],update_rq_clock,RRC,,
0.00%,TASK_RRC_GNB,[kernel.kallsyms],update_curr_rt,RRC,,
0.00%,TASK_RRC_GNB,[kernel.kallsyms],__pm_relax,RRC,,
0.00%,TASK_GNB_APP,libc-2.27.so,_IO_old_init,SL,,
0.00%,pdcp_timer,[kernel.kallsyms],pick_next_task_fair,PDCP,,
0.00%,pdcp_timer,[kernel.kallsyms],_raw_spin_lock,PDCP,,
0.00%,pdcp_timer,libpthread-2.27.so,__pthread_mutex_lock,PDCP,,
0.00%,TASK_RRC_GNB,[kernel.kallsyms],__wake_up_common,RRC,,
0.00%,TASK_RRC_GNB,[kernel.kallsyms],ep_send_events_proc,RRC,,
0.00%,TASK_GNB_APP,libc-2.27.so,__GI___printf_fp_l,SL,,
0.00%,TASK_RRC_GNB,[kernel.kallsyms],ep_poll_callback,RRC,,
0.00%,Tpool2_-1,nr-softmodem,nr_deinterleaving_ldpc,PHY,HIGH PHY,LDPC
0.00%,TASK_GNB_APP,libc-2.27.so,cfree@GLIBC_2.2.5,SL,,
0.00%,feptx,[kernel.kallsyms],native_apic_msr_write,PHY,LOW PHY,
0.00%,TASK_RRC_GNB,[kernel.kallsyms],native_apic_msr_write,RRC,,
0.00%,feprx,[kernel.kallsyms],native_apic_msr_write,PHY,LOW PHY,
0.00%,pdcp_timer,[kernel.kallsyms],native_apic_msr_write,PDCP,,
0.00%,TASK_GNB_APP,[kernel.kallsyms],native_apic_msr_write,SL,,
0.00%,feprx,[kernel.kallsyms],native_write_msr,PHY,LOW PHY,
0.00%,thread_FH,[kernel.kallsyms],intel_bts_enable_local,PHY,LOW PHY,
0.00%,feptx,[kernel.kallsyms],__perf_event_task_sched_in,PHY,LOW PHY,
0.00%,TASK_GNB_APP,[kernel.kallsyms],__perf_event_task_sched_in,SL,,
0.00%,feptx,[kernel.kallsyms],intel_bts_enable_local,PHY,LOW PHY,
0.00%,TASK_RRC_GNB,[kernel.kallsyms],intel_bts_enable_local,RRC,,
0.00%,TASK_RRC_GNB,[kernel.kallsyms],intel_pmu_handle_irq,RRC,,
0.00%,pdcp_timer,[kernel.kallsyms],intel_bts_enable_local,PDCP,,
0.00%,thread_FH,[kernel.kallsyms],__perf_event_task_sched_in,PHY,LOW PHY,
0.00%,TASK_GNB_APP,[kernel.kallsyms],intel_bts_enable_local,SL,,
0.00%,TASK_GNB_APP,[kernel.kallsyms],intel_pmu_handle_irq,SL,,
0.00%,TASK_RRC_GNB,[kernel.kallsyms],_raw_spin_unlock,RRC,,
0.00%,feptx,[kernel.kallsyms],_raw_spin_unlock,PHY,LOW PHY,
0.00%,feptx,[kernel.kallsyms],intel_pmu_handle_irq,PHY,LOW PHY,
0.00%,TASK_GNB_APP,[kernel.kallsyms],__indirect_thunk_start,SL,,
0.00%,feprx,[kernel.kallsyms],intel_bts_enable_local,PHY,LOW PHY,
0.00%,pdcp_timer,[kernel.kallsyms],__indirect_thunk_start,PDCP,,
0.00%,pdcp_timer,[kernel.kallsyms],_raw_spin_unlock,PDCP,,
0.00%,pdcp_timer,[kernel.kallsyms],intel_pmu_handle_irq,PDCP,,
0.00%,thread_FH,[kernel.kallsyms],__perf_event_enable,PHY,LOW PHY,
0.00%,thread_FH,[kernel.kallsyms],_raw_spin_unlock,PHY,LOW PHY,
0.00%,thread_FH,[kernel.kallsyms],intel_pmu_handle_irq,PHY,LOW PHY,
