Overhead,Command,Object,Symbol,Layer,Layer2,Layer3
0.01%,pdcp_timer,[kernel.kallsyms],futex_wait_queue_me,PDCP,,
0.01%,thread_FH,[kernel.kallsyms],enqueue_top_rt_rq,PHY,LOW PHY,
0.01%,thread_FH,[unknown],0xfffffe0000037000,PHY,LOW PHY,
0.01%,feprx,[kernel.kallsyms],pick_next_task_fair,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],__release_sock,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],resched_curr,PHY,LOW PHY,
0.01%,thread_FH,librfsimulator.so,epoll_wait@plt,PHY,LOW PHY,
0.01%,TASK_GTPV1_U,nr-softmodem,itti_get_events,NG,,
0.01%,Tpool0_-1,nr-softmodem,nr_fill_nfapi_pucch,MAC,,
0.01%,thread_FH,[kernel.kallsyms],ktime_get_update_offsets_now,PHY,LOW PHY,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],kthread_data,NG,,
0.01%,thread_FH,[kernel.kallsyms],ip_finish_output2,PHY,LOW PHY,
0.01%,feptx,[kernel.kallsyms],native_write_msr,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],dequeue_task_rt,PHY,LOW PHY,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],security_socket_recvmsg,NG,,
0.01%,TASK_GTPV1_U,libc-2.27.so,calloc@plt,NG,,
0.01%,pdcp_timer,[kernel.kallsyms],__perf_event_task_sched_in,PDCP,,
0.01%,thread_FH,[kernel.kallsyms],generic_smp_call_function_single_interrupt,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],kmem_cache_free,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],pick_next_task_rt,PHY,LOW PHY,
0.01%,Tpool1_-1,nr-softmodem,crc24c,PHY,HIGH PHY,
0.01%,thread_FH,[kernel.kallsyms],sched_avg_update,PHY,LOW PHY,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],__fget,NG,,
0.01%,feptx,[kernel.kallsyms],native_sched_clock,PHY,LOW PHY,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],ep_send_events_proc,RRC,,
0.01%,feptx,[kernel.kallsyms],entry_SYSCALL_64_after_hwframe,PHY,LOW PHY,
0.01%,Tpool1_-1,nr-softmodem,nr_fr1_ulsch_preprocessor,MAC,,
0.01%,TASK_RRC_GNB,libpthread-2.27.so,__pthread_mutex_lock,RRC,,
0.01%,Tpool3_-1,nr-softmodem,nr_rlc_sdu_segment_list_add,RLC,,
0.01%,TASK_RRC_GNB,[unknown],0xfffffe00000ca01b,RRC,,
0.01%,thread_FH,[unknown],0xfffffe00000ca01e,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],hrtimer_interrupt,PHY,LOW PHY,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],put_prev_task_rt,NG,,
0.01%,thread_FH,nr-softmodem,nr_slot_select,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],tick_sched_do_timer,PHY,LOW PHY,
0.01%,thread_FH,libpthread-2.27.so,pthread_cond_signal@@GLIBC_2.3.2,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],add_interrupt_randomness,PHY,LOW PHY,
0.01%,feprx,[kernel.kallsyms],x86_pmu_disable,PHY,LOW PHY,
0.01%,feptx,[kernel.kallsyms],pick_next_task_idle,PHY,LOW PHY,
0.01%,TASK_GTPV1_U,[unknown],0xfffffe000003701b,NG,,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],ep_item_poll.isra.12,NG,,
0.01%,thread_FH,[kernel.kallsyms],sockfd_lookup_light,PHY,LOW PHY,
0.01%,Tpool3_-1,libldpc.so,ldpc288_byte,PHY,HIGH PHY,LDPC
0.01%,thread_FH,[kernel.kallsyms],ktime_get,PHY,LOW PHY,
0.01%,Tpool2_-1,nr-softmodem,crc24b,PHY,HIGH PHY,
0.01%,feptx,[unknown],0xfffffe0000068025,PHY,LOW PHY,
0.01%,feprx,[kernel.kallsyms],_raw_spin_lock,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],do_softirq.part.17,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],__cgroup_bpf_run_filter_skb,PHY,LOW PHY,
0.01%,Tpool2_-1,libldpc.so,ldpc384_byte,PHY,HIGH PHY,LDPC
0.01%,nr-softmodem,nr-softmodem,nr_slot_select,PHY,LOW PHY,
0.01%,Tpool0_-1,nr-softmodem,allowed_xlsch_re_in_dmrs_symbol,PHY,HIGH PHY,
0.01%,thread_FH,[kernel.kallsyms],native_x2apic_wait_icr_idle,PHY,LOW PHY,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],__skb_recv_udp,NG,,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],first_packet_length,NG,,
0.01%,thread_FH,[kernel.kallsyms],validate_xmit_skb_list,PHY,LOW PHY,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],__sched_text_start,RRC,,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],__perf_event_task_sched_in,NG,,
0.01%,thread_FH,[kernel.kallsyms],mlx4_en_features_check,PHY,LOW PHY,
0.01%,thread_FH,[unknown],0xfffffe000006801b,PHY,LOW PHY,
0.01%,feprx,libpthread-2.27.so,pthread_cond_signal@@GLIBC_2.3.2,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],ns_to_timespec64,PHY,LOW PHY,
0.01%,feprx,[kernel.kallsyms],__perf_event_task_sched_out,PHY,LOW PHY,
0.01%,feptx,[kernel.kallsyms],get_futex_key_refs.isra.11,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],perf_event_task_tick,PHY,LOW PHY,
0.01%,RLC,queue,[k],RLC,,
0.01%,feprx,libdfts.so,dft,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],flush_smp_call_function_queue,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],update_fast_timekeeper,PHY,LOW PHY,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],update_curr_rt,NG,,
0.01%,feptx,[kernel.kallsyms],entry_SYSCALL_64_stage2,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],do_futex,PHY,LOW PHY,
0.01%,Tpool1_-1,nr-softmodem,nr_schedule_ue_spec,MAC,,
0.01%,feprx,[kernel.kallsyms],futex_wait_queue_me,PHY,LOW PHY,
0.01%,Tpool3_-1,nr-softmodem,nr_segmentation,PHY,HIGH PHY,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],udp_recvmsg,NG,,
0.01%,Tpool0_-1,nr-softmodem,nr_polar_params,PHY,HIGH PHY,
0.01%,thread_FH,[kernel.kallsyms],sched_clock_cpu,PHY,LOW PHY,
0.01%,Tpool3_-1,nr-softmodem,polar_encoder_fast,PHY,HIGH PHY,
0.01%,feptx,[unknown],0xfffffe000012c01b,PHY,LOW PHY,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],sched_clock_cpu,NG,,
0.01%,thread_FH,[kernel.kallsyms],copy_user_generic_unrolled,PHY,LOW PHY,
0.01%,Tpool1_-1,nr-softmodem,get_coreset_rballoc,PHY,HIGH PHY,
0.01%,pdcp_timer,[kernel.kallsyms],get_futex_value_locked,PDCP,,
0.01%,thread_FH,[kernel.kallsyms],tcp_validate_incoming,PHY,LOW PHY,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],__sk_mem_reduce_allocated,NG,,
0.01%,Tpool1_-1,libldpc.so,nrLDPC_cnProc_BG2,PHY,HIGH PHY,LDPC
0.01%,thread_FH,[kernel.kallsyms],__kmalloc_reserve.isra.40,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],rcu_segcblist_ready_cbs,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],x86_pmu_disable,PHY,LOW PHY,
0.01%,feptx,[kernel.kallsyms],sys_futex,PHY,LOW PHY,
0.01%,RLC,queue,[.],RLC,,
0.01%,thread_FH,[unknown],0xfffffe0000099025,PHY,LOW PHY,
0.01%,feptx,[kernel.kallsyms],task_tick_rt,PHY,LOW PHY,
0.01%,Tpool0_-1,nr-softmodem,nr_rlc_pdu_encoder_put_bits,RLC,,
0.01%,Tpool0_-1,nr-softmodem,handle_nr_uci,MAC,,
0.01%,TASK_GTPV1_U,libpthread-2.27.so,__libc_recvfrom,NG,,
0.01%,thread_FH,[kernel.kallsyms],enqueue_hrtimer,PHY,LOW PHY,
0.01%,TASK_GTPV1_U,libc-2.27.so,malloc,NG,,
0.01%,thread_FH,[kernel.kallsyms],irq_work_interrupt,PHY,LOW PHY,
0.01%,TASK_GTPV1_U,libpthread-2.27.so,__pthread_mutex_lock,NG,,
0.01%,feptx,[kernel.kallsyms],tick_sched_timer,PHY,LOW PHY,
0.01%,Tpool0_-1,nr-softmodem,nr_pdcch_scrambling,PHY,LOW PHY,
0.01%,pdcp_timer,[unknown],0xfffffe000015d01b,PDCP,,
0.01%,RLC,queue,[k],RLC,,
0.01%,thread_FH,libc-2.27.so,epoll_wait,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],tcp_rbtree_insert,PHY,LOW PHY,
0.01%,RLC,queue,[k],RLC,,
0.01%,Tpool0_-1,nr-softmodem,dB_fixed_times10,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],skb_release_head_state,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],__wake_up_common,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],__rcu_read_lock,PHY,LOW PHY,
0.01%,thread_FH,librfsimulator.so,memset@plt,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],sch_direct_xmit,PHY,LOW PHY,
0.01%,feprx,[kernel.kallsyms],cpuacct_charge,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],__irq_wake_thread,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],tcp_send_ack,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],update_curr_rt,PHY,LOW PHY,
0.01%,feprx,[kernel.kallsyms],__perf_event_task_sched_in,PHY,LOW PHY,
0.01%,feptx,[unknown],0xfffffe000003701b,PHY,LOW PHY,
0.01%,Tpool0_-1,nr-softmodem,nr_pusch_dmrs_rx,PHY,LOW PHY,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],get_futex_key,NG,,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],copy_page_to_iter,NG,,
0.01%,thread_FH,[kernel.kallsyms],cpu_needs_another_gp,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],hash_futex,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],lock_timer_base,PHY,LOW PHY,
0.01%,Tpool3_-1,libldpc.so,nrLDPC_bnProcPc,PHY,HIGH PHY,LDPC
0.01%,thread_FH,[kernel.kallsyms],__kfree_skb,PHY,LOW PHY,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],rcu_note_context_switch,RRC,,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],datagram_poll,NG,,
0.01%,thread_FH,[kernel.kallsyms],mod_timer,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],cpupri_find,PHY,LOW PHY,
0.01%,thread_FH,[unknown],0xfffffe00000fb025,PHY,LOW PHY,
0.01%,Tpool0_-1,nr-softmodem,get_coreset_rballoc,PHY,HIGH PHY,
0.01%,feprx,[kernel.kallsyms],__entry_trampoline_start,PHY,LOW PHY,
0.01%,thread_FH,[unknown],0xfffffe000009903a,PHY,LOW PHY,
0.01%,thread_FH,[unknown],0xfffffe000003701e,PHY,LOW PHY,
0.01%,feprx,[unknown],0xfffffe000006801b,PHY,LOW PHY,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],eventfd_ctx_read,RRC,,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],dequeue_top_rt_rq,NG,,
0.01%,RLC,queue,[k],RLC,,
0.01%,thread_FH,[kernel.kallsyms],select_estimate_accuracy,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],tcp_recv_timestamp,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],idle_cpu,PHY,LOW PHY,
0.01%,Tpool1_-1,nr-softmodem,nr_schedule_response,PHY,HIGH PHY,
0.01%,feptx,[kernel.kallsyms],update_curr_rt,PHY,LOW PHY,
0.01%,feprx,[kernel.kallsyms],native_irq_return_iret,PHY,LOW PHY,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],ep_scan_ready_list.constprop.17,RRC,,
0.01%,thread_FH,[kernel.kallsyms],netif_skb_features,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],__cgroup_account_cputime_field,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],ep_scan_ready_list.constprop.17,PHY,LOW PHY,
0.01%,thread_FH,nr-softmodem,nr_slot_fep_ul,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],__hrtimer_init,PHY,LOW PHY,
0.01%,Tpool0_-1,nr-softmodem,nr_generate_dci,PHY,HIGH PHY,
0.01%,Tpool3_-1,nr-softmodem,nr_rlc_pdu_encoder_put_bits,RLC,,
0.01%,TASK_GTPV1_U,[unknown],0xfffffe0000037025,NG,,
0.01%,feprx,[kernel.kallsyms],update_rq_clock,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],dst_release,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],_raw_spin_unlock_bh,PHY,LOW PHY,
0.01%,feprx,[kernel.kallsyms],_raw_spin_unlock,PHY,LOW PHY,
0.01%,Tpool3_-1,nr-softmodem,nr_slot_select,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],intel_pmu_disable_all,PHY,LOW PHY,
0.01%,feptx,[kernel.kallsyms],native_irq_return_iret,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],drop_futex_key_refs.isra.18,PHY,LOW PHY,
0.01%,thread_FH,libpthread-2.27.so,__pthread_disable_asynccancel,PHY,LOW PHY,
0.01%,Tpool2_-1,nr-softmodem,crc24a,PHY,HIGH PHY,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],update_load_avg,NG,,
0.01%,feptx,[kernel.kallsyms],native_apic_msr_eoi_write,PHY,LOW PHY,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],tty_ldisc_deref,NG,,
0.01%,feptx,[unknown],0xfffffe000009901b,PHY,LOW PHY,
0.01%,pdcp_timer,[kernel.kallsyms],pull_rt_task,PDCP,,
0.01%,feptx,[kernel.kallsyms],__perf_event_task_sched_in,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],sched_clock,PHY,LOW PHY,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],ep_send_events_proc,NG,,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],x2apic_send_IPI_self,NG,,
0.01%,RLC,queue,[.],RLC,,
0.01%,feprx,[kernel.kallsyms],syscall_return_via_sysret,PHY,LOW PHY,
0.01%,Tpool0_-1,nr-softmodem,crc24b,PHY,HIGH PHY,
0.01%,feprx,[kernel.kallsyms],__indirect_thunk_start,PHY,LOW PHY,
0.01%,thread_FH,libpthread-2.27.so,pthread_cond_wait@@GLIBC_2.3.2,PHY,LOW PHY,
0.01%,Tpool2_-1,nr-softmodem,schedule_control_sib1,MAC,,
0.01%,thread_FH,[kernel.kallsyms],tcp_v4_md5_lookup,PHY,LOW PHY,
0.01%,pdcp_timer,[kernel.kallsyms],x86_pmu_disable,PDCP,,
0.01%,thread_FH,[kernel.kallsyms],memcpy_erms,PHY,LOW PHY,
0.01%,Tpool1_-1,nr-softmodem,nr_rlc_manager_get_ue,RLC,,
0.01%,Tpool1_-1,nr-softmodem,get_pdsch_to_harq_feedback,MAC,,
0.01%,Tpool3_-1,nr-softmodem,nr_deinterleaving_ldpc,PHY,HIGH PHY,LDPC
0.01%,feptx,[kernel.kallsyms],get_futex_key,PHY,LOW PHY,
0.01%,thread_FH,[unknown],0xfffffe000009901e,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],dequeue_rt_stack,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],put_prev_task_rt,PHY,LOW PHY,
0.01%,Tpool3_-1,nr-softmodem,schedule_nr_mib,MAC,,
0.01%,RLC,queue,[k],RLC,,
0.01%,TASK_GTPV1_U,libc-2.27.so,__strlen_avx2,NG,,
0.01%,thread_FH,[kernel.kallsyms],update_rt_migration,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],skb_release_all,PHY,LOW PHY,
0.01%,feprx,[kernel.kallsyms],do_futex,PHY,LOW PHY,
0.01%,Tpool0_-1,libldpc.so,nrLDPC_bnProcPc,PHY,HIGH PHY,LDPC
0.01%,TASK_RRC_GNB,[kernel.kallsyms],schedule_hrtimeout_range_clock,RRC,,
0.01%,Tpool0_-1,nr-softmodem,nr_schedule_ue_spec,MAC,,
0.01%,feprx,[kernel.kallsyms],common_interrupt,PHY,LOW PHY,
0.01%,Tpool2_-1,nr-softmodem,nr_pusch_dmrs_rx,PHY,LOW PHY,
0.01%,feprx,[kernel.kallsyms],plist_del,PHY,LOW PHY,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],find_busiest_group,RRC,,
0.01%,feprx,[kernel.kallsyms],switch_to_thread_stack,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],skb_try_coalesce,PHY,LOW PHY,
0.01%,TASK_RRC_GNB,nr-softmodem,itti_receive_msg,RRC,,
0.01%,Tpool2_-1,nr-softmodem,nr_slot_select,PHY,LOW PHY,
0.01%,feptx,[kernel.kallsyms],wake_up_q,PHY,LOW PHY,
0.01%,feprx,[kernel.kallsyms],sys_futex,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],tcp_md5_do_lookup,PHY,LOW PHY,
0.01%,Tpool0_-1,libldpc.so,ldpc352_byte,PHY,HIGH PHY,LDPC
0.01%,Tpool0_-1,nr-softmodem,get_dmrs_freq_idx,PHY,HIGH PHY,
0.01%,Tpool2_-1,libdfts.so,idft1024,PHY,LOW PHY,
0.01%,Tpool1_-1,nr-softmodem,dB_fixed,PHY,LOW PHY,
0.01%,RLC,queue,[.],RLC,,
0.01%,Tpool2_-1,nr-softmodem,phy_procedures_gNB_uespec_RX,PHY,HIGH PHY,
0.01%,pdcp_timer,[kernel.kallsyms],_find_next_bit,PDCP,,
0.01%,Tpool2_-1,nr-softmodem,nr_generate_dci,PHY,HIGH PHY,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],schedule,RRC,,
0.01%,feprx,nr-softmodem,get_samples_per_slot,PHY,LOW PHY,
0.01%,feptx,[kernel.kallsyms],__unqueue_futex,PHY,LOW PHY,
0.01%,feptx,libdfts.so,idft1024@plt,PHY,LOW PHY,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],cgroup_cpu_stat_account_end.isra.5,RRC,,
0.01%,thread_FH,[unknown],0xfffffe00000fb01b,PHY,LOW PHY,
0.01%,Tpool2_-1,nr-softmodem,nr_pdcch_scrambling,PHY,LOW PHY,
0.01%,Tpool3_-1,nr-softmodem,nr_generate_pbch,PHY,HIGH PHY,
0.01%,feptx,[kernel.kallsyms],cpuacct_charge,PHY,LOW PHY,
0.01%,pdcp_timer,[kernel.kallsyms],add_interrupt_randomness,PDCP,,
0.01%,thread_FH,[kernel.kallsyms],__wake_up_common_lock,PHY,LOW PHY,
0.01%,feptx,nr-softmodem,get_samples_per_slot,PHY,LOW PHY,
0.01%,Tpool3_-1,nr-softmodem,pf_dl,MAC,,
0.01%,Tpool2_-1,nr-softmodem,nr_rlc_entity_am_buffer_status,RLC,,
0.01%,feptx,[kernel.kallsyms],deactivate_task,PHY,LOW PHY,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],cpuacct_charge,RRC,,
0.01%,feptx,[kernel.kallsyms],trigger_load_balance,PHY,LOW PHY,
0.01%,RLC,queue,[.],RLC,,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],native_apic_msr_eoi_write,RRC,,
0.01%,feptx,[kernel.kallsyms],pick_next_task_fair,PHY,LOW PHY,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],__accumulate_pelt_segments,RRC,,
0.01%,feprx,nr-softmodem,nr_feprx_thread,PHY,LOW PHY,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],pull_rt_task,RRC,,
0.01%,Tpool0_-1,libdfts.so,idft2048,PHY,LOW PHY,
0.01%,TASK_RRC_GNB,libc-2.27.so,cfree@GLIBC_2.2.5,RRC,,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],_raw_spin_unlock_irqrestore,RRC,,
0.01%,Tpool0_-1,nr-softmodem,nr_rlc_manager_unlock,RLC,,
0.01%,pdcp_timer,[kernel.kallsyms],native_sched_clock,PDCP,,
0.01%,RLC,queue,[k],RLC,,
0.01%,pdcp_timer,[kernel.kallsyms],update_curr_rt,PDCP,,
0.01%,RLC,queue,[k],RLC,,
0.01%,feptx,[kernel.kallsyms],rcu_note_context_switch,PHY,LOW PHY,
0.01%,pdcp_timer,[unknown],0xfffffe000006800c,PDCP,,
0.01%,feptx,[unknown],0xfffffe000006801b,PHY,LOW PHY,
0.01%,feptx,[kernel.kallsyms],find_first_bit,PHY,LOW PHY,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],update_blocked_averages,RRC,,
0.01%,Tpool1_-1,nr-softmodem,nr_rlc_pdu_encoder_put_bits,RLC,,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],account_entity_enqueue,NG,,
0.01%,pdcp_timer,[kernel.kallsyms],native_write_msr,PDCP,,
0.01%,TASK_RRC_GNB,libc-2.27.so,__libc_enable_asynccancel,RRC,,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],ep_poll,NG,,
0.01%,Tpool0_-1,nr-softmodem,nr_gnb_measurements,PHY,HIGH PHY,
0.01%,feptx,libpthread-2.27.so,__pthread_enable_asynccancel,PHY,LOW PHY,
0.01%,pdcp_timer,nr-softmodem,nr_pdcp_timer_thread,PDCP,,
0.01%,pdcp_timer,[kernel.kallsyms],_raw_spin_unlock,PDCP,,
0.01%,pdcp_timer,[kernel.kallsyms],hash_futex,PDCP,,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],cpupri_set,NG,,
0.01%,pdcp_timer,[kernel.kallsyms],finish_task_switch,PDCP,,
0.01%,feprx,[kernel.kallsyms],sched_clock,PHY,LOW PHY,
0.01%,RLC,queue,[.],RLC,,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],ep_item_poll.isra.12,RRC,,
0.01%,RLC,queue,[k],RLC,,
0.01%,pdcp_timer,[kernel.kallsyms],drop_futex_key_refs.isra.18,PDCP,,
0.01%,RLC,queue,[k],RLC,,
0.01%,RLC,queue,[k],RLC,,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],fsnotify,RRC,,
0.01%,pdcp_timer,libpthread-2.27.so,__pthread_disable_asynccancel,PDCP,,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],enqueue_task_fair,NG,,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],__perf_event_task_sched_out,RRC,,
0.01%,TASK_RRC_GNB,[kernel.kallsyms],_raw_spin_lock,RRC,,
0.01%,RLC,queue,[k],RLC,,
0.01%,Tpool3_-1,nr-softmodem,is_nr_UL_slot,MAC,,
0.00%,RLC,queue,[k],RLC,,
0.00%,RLC,queue,[k],RLC,,
0.00%,TASK_GNB_APP,libc-2.27.so,vfprintf,SL,,
0.00%,TASK_GTPV1_U,[kernel.kallsyms],radix_tree_lookup,NG,,
0.00%,RLC,queue,[k],RLC,,
0.00%,pdcp_timer,nr-softmodem,nr_pdcp_manager_get_ue_list,PDCP,,
0.00%,pdcp_timer,nr-softmodem,nr_pdcp_manager_lock,PDCP,,
0.00%,Tpool3_-1,nr-softmodem,get_pdsch_to_harq_feedback,MAC,,
0.00%,TASK_RRC_GNB,[kernel.kallsyms],__fget,RRC,,
0.00%,RLC,queue,[k],RLC,,
0.00%,pdcp_timer,[kernel.kallsyms],futex_wait_setup,PDCP,,
0.00%,pdcp_timer,[kernel.kallsyms],_raw_spin_lock,PDCP,,
0.00%,pdcp_timer,[kernel.kallsyms],__sched_text_start,PDCP,,
0.00%,TASK_GTPV1_U,[kernel.kallsyms],_copy_to_user,NG,,
0.00%,TASK_GNB_APP,libc-2.27.so,_IO_unsave_markers,SL,,
0.00%,TASK_GTPV1_U,[kernel.kallsyms],__slab_free,NG,,
0.00%,pdcp_timer,[kernel.kallsyms],get_futex_key,PDCP,,
0.00%,RLC,queue,[k],RLC,,
0.00%,Tpool0_-1,nr-softmodem,pf_dl,MAC,,
0.00%,TASK_GNB_APP,[kernel.kallsyms],ext4_llseek,SL,,
0.00%,thread_FH,[kernel.kallsyms],tcp_established_options,PHY,LOW PHY,
0.00%,TASK_GNB_APP,[kernel.kallsyms],__fget,SL,,
0.00%,TASK_GNB_APP,[kernel.kallsyms],__fget_light,SL,,
0.00%,TASK_RRC_GNB,[kernel.kallsyms],__indirect_thunk_start,RRC,,
0.00%,TASK_GNB_APP,libc-2.27.so,0x0000000000021358,SL,,
0.00%,TASK_RRC_GNB,[kernel.kallsyms],__wake_up_common,RRC,,
0.00%,TASK_GTPV1_U,[kernel.kallsyms],do_csum,NG,,
0.00%,feptx,[kernel.kallsyms],native_apic_msr_write,PHY,LOW PHY,
0.00%,TASK_GTPV1_U,[kernel.kallsyms],native_apic_msr_write,NG,,
0.00%,pdcp_timer,[kernel.kallsyms],native_apic_msr_write,PDCP,,
0.00%,TASK_RRC_GNB,[kernel.kallsyms],native_apic_msr_write,RRC,,
0.00%,feprx,[kernel.kallsyms],native_apic_msr_write,PHY,LOW PHY,
0.00%,RLC,queue,[k],RLC,,
0.00%,thread_FH,[kernel.kallsyms],native_apic_msr_write,PHY,LOW PHY,
0.00%,TASK_GNB_APP,[kernel.kallsyms],native_apic_msr_write,SL,,
0.00%,TASK_RRC_GNB,[kernel.kallsyms],native_write_msr,RRC,,
0.00%,RLC,queue,[k],RLC,,
0.00%,RLC,queue,[k],RLC,,
0.00%,feptx,[kernel.kallsyms],__indirect_thunk_start,PHY,LOW PHY,
0.00%,TASK_GTPV1_U,[kernel.kallsyms],intel_pmu_handle_irq,NG,,
0.00%,thread_FH,[kernel.kallsyms],intel_pmu_handle_irq,PHY,LOW PHY,
0.00%,feptx,[kernel.kallsyms],intel_bts_enable_local,PHY,LOW PHY,
0.00%,TASK_GNB_APP,[kernel.kallsyms],__perf_event_task_sched_in,SL,,
0.00%,thread_FH,[kernel.kallsyms],intel_bts_enable_local,PHY,LOW PHY,
0.00%,feptx,[kernel.kallsyms],_raw_spin_unlock,PHY,LOW PHY,
0.00%,TASK_GNB_APP,[kernel.kallsyms],intel_bts_enable_local,SL,,
0.00%,TASK_GNB_APP,[kernel.kallsyms],intel_pmu_handle_irq,SL,,
0.00%,TASK_GTPV1_U,[kernel.kallsyms],intel_bts_enable_local,NG,,
0.00%,TASK_RRC_GNB,[kernel.kallsyms],intel_pmu_handle_irq,RRC,,
0.00%,feprx,[kernel.kallsyms],intel_bts_enable_local,PHY,LOW PHY,
0.00%,feptx,[kernel.kallsyms],intel_pmu_handle_irq,PHY,LOW PHY,
0.00%,pdcp_timer,[kernel.kallsyms],intel_bts_enable_local,PDCP,,
0.00%,RLC,queue,[k],RLC,,
0.00%,feprx,[kernel.kallsyms],intel_pmu_handle_irq,PHY,LOW PHY,
0.00%,TASK_GNB_APP,[kernel.kallsyms],_raw_spin_unlock,SL,,
0.00%,TASK_GTPV1_U,[kernel.kallsyms],_raw_spin_unlock,NG,,
0.00%,TASK_GTPV1_U,[kernel.kallsyms],x86_pmu_enable,NG,,
