Overhead,Command,Object,Symbol,Layer,Layer2,Layer3
0.02%,thread_FH,[kernel.kallsyms],pull_rt_task,PHY,LOW PHY,
0.02%,TASK_GNB_APP,[kernel.kallsyms],__ext4_get_inode_loc,SL,,
0.02%,TASK_GTPV1_U,[kernel.kallsyms],resched_curr,NG,,
0.02%,TASK_GTPV1_U,[kernel.kallsyms],wake_up_q,NG,,
0.02%,thread_FH,[vdso],0x000000000000076f,PHY,LOW PHY,
0.02%,thread_FH,[kernel.kallsyms],irq_work_queue_on,PHY,LOW PHY,
0.02%,thread_FH,[kernel.kallsyms],timerfd_poll,PHY,LOW PHY,
0.02%,thread_FH,libuhd.so.4.1.0,0x00000000008ef57b,PHY,LOW PHY,
0.02%,thread_FH,[kernel.kallsyms],__intel_pmu_disable_all,PHY,LOW PHY,
0.02%,thread_FH,nr-softmodem,nr_slot_fep_ul,PHY,LOW PHY,
0.02%,thread_FH,[kernel.kallsyms],xhci_get_ep_ctx,PHY,LOW PHY,
0.02%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000921d,PHY,LOW PHY,
0.02%,TASK_GTPV1_U,libc-2.27.so,_int_malloc,NG,,
0.02%,thread_FH,[kernel.kallsyms],timerqueue_del,PHY,LOW PHY,
0.02%,thread_FH,libuhd.so.4.1.0,0x00000000002fbd58,PHY,LOW PHY,
0.02%,thread_FH,libuhd.so.4.1.0,0x0000000000381bbd,PHY,LOW PHY,
0.02%,TASK_GTPV1_U,[kernel.kallsyms],futex_wake,NG,,
0.02%,thread_FH,libuhd.so.4.1.0,0x0000000000719cee,PHY,LOW PHY,
0.02%,TASK_GNB_APP,libc-2.27.so,__strchrnul_avx2,SL,,
0.02%,thread_FH,libuhd.so.4.1.0,0x000000000077fac2,PHY,LOW PHY,
0.02%,TASK_GTPV1_U,nr-softmodem,0x00000000008b45b8,NG,,
0.02%,pdcp_timer,[kernel.kallsyms],psi_task_change,PDCP,,
0.02%,TASK_GTPV1_U,[kernel.kallsyms],ep_send_events_proc,NG,,
0.02%,thread_FH,[kernel.kallsyms],balance_runtime,PHY,LOW PHY,
0.02%,thread_FH,[kernel.kallsyms],xhci_check_args,PHY,LOW PHY,
0.02%,thread_FH,[kernel.kallsyms],remove_wait_queue,PHY,LOW PHY,
0.02%,thread_FH,[kernel.kallsyms],xhci_queue_bulk_tx,PHY,LOW PHY,
0.02%,TASK_GTPV1_U,libpthread-2.27.so,__pthread_mutex_lock,NG,,
0.02%,TASK_GTPV1_U,[kernel.kallsyms],update_rt_rq_load_avg,NG,,
0.02%,RLC,queue,[k],RLC,,
0.02%,thread_FH,[kernel.kallsyms],iommu_need_mapping,PHY,LOW PHY,
0.02%,RLC,queue,[k],RLC,,
0.02%,TASK_GTPV1_U,[kernel.kallsyms],schedule,NG,,
0.02%,TASK_GTPV1_U,[kernel.kallsyms],__x64_sys_epoll_wait,NG,,
0.02%,RLC,queue,[.],RLC,,
0.02%,thread_FH,[kernel.kallsyms],usb_submit_urb,PHY,LOW PHY,
0.02%,thread_FH,[kernel.kallsyms],perf_pmu_nop_txn,PHY,LOW PHY,
0.02%,thread_FH,[kernel.kallsyms],ksys_ioctl,PHY,LOW PHY,
0.02%,thread_FH,libuhd.so.4.1.0,0x00000000006d3718,PHY,LOW PHY,
0.02%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000d2a6,PHY,LOW PHY,
0.02%,TASK_GTPV1_U,[kernel.kallsyms],update_curr_rt,NG,,
0.02%,thread_FH,libusb-1.0.so.0.1.0,0x00000000000046f0,PHY,LOW PHY,
0.02%,thread_FH,libuhd.so.4.1.0,pthread_cond_signal@plt,PHY,LOW PHY,
0.02%,thread_FH,[kernel.kallsyms],update_curr_rt,PHY,LOW PHY,
0.02%,thread_FH,[kernel.kallsyms],push_rt_tasks,PHY,LOW PHY,
0.02%,thread_FH,libuhd.so.4.1.0,0x00000000001f59ba,PHY,LOW PHY,
0.02%,TASK_GNB_APP,libc-2.27.so,_IO_file_xsputn@@GLIBC_2.2.5,SL,,
0.02%,TASK_RRC_GNB,[kernel.kallsyms],native_write_msr,RRC,,
0.02%,TASK_RRC_GNB,[kernel.kallsyms],__vfs_read,RRC,,
0.02%,thread_FH,[kernel.kallsyms],fpregs_assert_state_consistent,PHY,LOW PHY,
0.02%,thread_FH,libuhd.so.4.1.0,0x00000000002fe490,PHY,LOW PHY,
0.02%,thread_FH,[kernel.kallsyms],lock_hrtimer_base,PHY,LOW PHY,
0.02%,nr-softmodem,nr-softmodem,ru_tx_func,PHY,LOW PHY,
0.02%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000f2bc,PHY,LOW PHY,
0.02%,thread_FH,[kernel.kallsyms],free_one_page,PHY,LOW PHY,
0.02%,RLC,queue,[k],RLC,,
0.02%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000d279,PHY,LOW PHY,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],datagram_poll,NG,,
0.01%,pdcp_timer,[kernel.kallsyms],arch_perf_update_userpage,PDCP,,
0.01%,pdcp_timer,[kernel.kallsyms],get_futex_key_refs.isra.10,PDCP,,
0.01%,TASK_GTPV1_U,libpthread-2.27.so,__pthread_mutex_unlock,NG,,
0.01%,thread_FH,libpthread-2.27.so,__pthread_mutex_trylock,PHY,LOW PHY,
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000d408,PHY,LOW PHY,
0.01%,RLC,queue,[k],RLC,,
0.01%,thread_FH,[kernel.kallsyms],get_futex_value_locked,PHY,LOW PHY,
0.01%,thread_FH,libpthread-2.27.so,pthread_cond_broadcast@@GLIBC_2.3.2,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],perf_pmu_nop_int,PHY,LOW PHY,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],_raw_spin_lock_bh,NG,,
0.01%,TASK_GTPV1_U,nr-softmodem,get_free_mem_block,NG,,
0.01%,thread_FH,libuhd.so.4.1.0,0x0000000000306e3e,PHY,LOW PHY,
0.01%,thread_FH,libusb-1.0.so.0.1.0,pthread_mutex_unlock@plt,PHY,LOW PHY,
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000c310,PHY,LOW PHY,
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000d2bd,PHY,LOW PHY,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],_raw_write_lock_irq,NG,,
0.01%,TASK_GNB_APP,libc-2.27.so,__GI___printf_fp_l,SL,,
0.01%,PDCP,data,[kernel.kallsyms],PDCP,,
0.01%,TASK_GTPV1_U,libc-2.27.so,epoll_wait,NG,,
0.01%,thread_FH,[kernel.kallsyms],perf_log_itrace_start,PHY,LOW PHY,
0.01%,Tpool0_-1,nr-softmodem,nr_schedule_ue_spec,MAC,,
0.01%,thread_FH,[kernel.kallsyms],timerqueue_add,PHY,LOW PHY,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],switch_fpu_return,NG,,
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000d32c,PHY,LOW PHY,
0.01%,RLC,queue,[.],RLC,,
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000d873,PHY,LOW PHY,
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000008ef58e,PHY,LOW PHY,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],scheduler_ipi,NG,,
0.01%,thread_FH,[kernel.kallsyms],xhci_map_urb_for_dma,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],usbdev_ioctl,PHY,LOW PHY,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],get_futex_key,NG,,
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000474a,PHY,LOW PHY,
0.01%,feprx,[kernel.kallsyms],do_syscall_64,PHY,LOW PHY,
0.01%,feprx,libdfts.so,dft256,PHY,LOW PHY,
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x00000000000043ee,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],kmem_cache_alloc_trace,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],__virt_addr_valid,PHY,LOW PHY,
0.01%,TASK_GTPV1_U,[kernel.kallsyms],skb_release_data,NG,,
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x0000000000008fff,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],find_next_and_bit,PHY,LOW PHY,
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x0000000000004754,PHY,LOW PHY,
0.01%,PDCP,data,[kernel.kallsyms],PDCP,,
0.01%,thread_FH,[kernel.kallsyms],rto_push_irq_work_func,PHY,LOW PHY,
0.01%,thread_FH,libpthread-2.27.so,__pthread_getspecific,PHY,LOW PHY,
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000d2f2,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],poll_select_set_timeout,PHY,LOW PHY,
0.01%,thread_FH,libusb-1.0.so.0.1.0,pthread_mutex_lock@plt,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],balance_rt,PHY,LOW PHY,
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000475c,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],__x86_indirect_thunk_rdx,PHY,LOW PHY,
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000008ed913,PHY,LOW PHY,
0.01%,RLC,queue,[.],RLC,,
0.01%,RLC,queue,[.],RLC,,
0.01%,thread_FH,[kernel.kallsyms],queue_trb,PHY,LOW PHY,
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000874a,PHY,LOW PHY,
0.01%,RLC,queue,[.],RLC,,
0.01%,TASK_GTPV1_U,libpthread-2.27.so,__libc_recvfrom,NG,,
0.01%,thread_FH,libuhd.so.4.1.0,0x000000000071a4ba,PHY,LOW PHY,
0.01%,thread_FH,libuhd.so.4.1.0,0x0000000000381b84,PHY,LOW PHY,
0.01%,PDCP,data,[kernel.kallsyms],PDCP,,
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000f1fe,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],plist_del,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],poll_freewait,PHY,LOW PHY,
0.01%,PDCP,data,nr-softmodem,PDCP,,
0.01%,RLC,queue,[.],RLC,,
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000f1ca,PHY,LOW PHY,
0.01%,RLC,queue,[k],RLC,,
0.01%,thread_FH,[kernel.kallsyms],perf_event_idx_default,PHY,LOW PHY,
0.00%,feprx,[kernel.kallsyms],visit_groups_merge,PHY,LOW PHY,
0.00%,thread_FH,[kernel.kallsyms],nmi_restore,PHY,LOW PHY,
0.00%,thread_FH,[kernel.kallsyms],native_flush_tlb_one_user,PHY,LOW PHY,
0.00%,feptx,[kernel.kallsyms],native_sched_clock,PHY,LOW PHY,
0.00%,TASK_RRC_GNB,[kernel.kallsyms],nmi_cpu_backtrace_handler,RRC,,
0.00%,feptx,[kernel.kallsyms],nmi_cpu_backtrace_handler,PHY,LOW PHY,
0.00%,pdcp_timer,[kernel.kallsyms],nmi_cpu_backtrace,PDCP,,
0.00%,RLC,queue,[k],RLC,,
0.00%,RLC,queue,[k],RLC,,
0.00%,feptx,[kernel.kallsyms],ghes_notify_nmi,PHY,LOW PHY,
0.00%,TASK_GNB_APP,[kernel.kallsyms],native_write_msr,SL,,
0.00%,PDCP,data,[kernel.kallsyms],PDCP,,
0.00%,feprx,[kernel.kallsyms],nmi_cpu_backtrace,PHY,LOW PHY,
0.00%,TASK_GTPV1_U,[kernel.kallsyms],nmi_cpu_backtrace,NG,,
0.00%,TASK_RRC_GNB,[kernel.kallsyms],nmi_cpu_backtrace,RRC,,
0.00%,TASK_GNB_APP,[kernel.kallsyms],sched_clock,SL,,
0.00%,TASK_GTPV1_U,[kernel.kallsyms],native_write_msr,NG,,
0.00%,pdcp_timer,[kernel.kallsyms],native_sched_clock,PDCP,,
0.00%,feprx,[kernel.kallsyms],native_write_msr,PHY,LOW PHY,
0.00%,pdcp_timer,[kernel.kallsyms],native_write_msr,PDCP,,
0.00%,thread_FH,[kernel.kallsyms],perf_sample_event_took,PHY,LOW PHY,
0.00%,PDCP,data,[kernel.kallsyms],PDCP,,
0.00%,TASK_GNB_APP,[kernel.kallsyms],intel_pmu_handle_irq,SL,,
0.00%,RLC,queue,[k],RLC,,
0.00%,thread_FH,[kernel.kallsyms],intel_bts_enable_local,PHY,LOW PHY,
0.00%,thread_FH,[kernel.kallsyms],native_apic_msr_write,PHY,LOW PHY,
0.00%,feprx,[kernel.kallsyms],__x86_indirect_thunk_rax,PHY,LOW PHY,
