Overhead,Command,Object,Symbol,Layer,Layer2,Layer3
0.02%,thread_FH,[kernel.kallsyms],select_estimate_accuracy,PHY,LOW PHY,DFT
0.02%,TASK_GTPV1_U,[kernel.kallsyms],native_sched_clock,NG,,DFT
0.02%,RLC,queue,[.],RLC,,DFT
0.02%,thread_FH,[kernel.kallsyms],hrtimer_init_sleeper,PHY,LOW PHY,DFT
0.02%,thread_FH,[kernel.kallsyms],balance_runtime,PHY,LOW PHY,DFT
0.02%,feprx,[kernel.kallsyms],syscall_return_via_sysret,PHY,LOW PHY,DFT
0.02%,TASK_GNB_APP,[kernel.kallsyms],__mnt_want_write_file,SL,,DFT
0.02%,thread_FH,[kernel.kallsyms],rcu_preempt_deferred_qs,PHY,LOW PHY,DFT
0.02%,thread_FH,libusb-1.0.so.0.1.0,0x00000000000043e4,PHY,LOW PHY,DFT
0.02%,thread_FH,[vdso],0x0000000000000783,PHY,LOW PHY,DFT
0.02%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000477a,PHY,LOW PHY,DFT
0.02%,thread_FH,libusb-1.0.so.0.1.0,0x0000000000008759,PHY,LOW PHY,DFT
0.02%,thread_FH,[kernel.kallsyms],__cgroup_account_cputime,PHY,LOW PHY,DFT
0.02%,TASK_GNB_APP,[kernel.kallsyms],__ext4_get_inode_loc,SL,,DFT
0.02%,TASK_GTPV1_U,[kernel.kallsyms],aa_sk_perm,NG,,DFT
0.02%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000c24f,PHY,LOW PHY,DFT
0.02%,feprx,[kernel.kallsyms],psi_task_change,PHY,LOW PHY,DFT
0.02%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000d969,PHY,LOW PHY,DFT
0.02%,thread_FH,[kernel.kallsyms],memset,PHY,LOW PHY,DFT
0.02%,TASK_RRC_GNB,[kernel.kallsyms],_raw_write_lock_irq,RRC,,DFT
0.02%,TASK_RRC_GNB,[kernel.kallsyms],entry_SYSCALL_64,RRC,,DFT
0.02%,thread_FH,libuhd.so.4.1.0,0x00000000008ef57b,PHY,LOW PHY,DFT
0.02%,thread_FH,[kernel.kallsyms],force_dma_unencrypted,PHY,LOW PHY,DFT
0.02%,RLC,queue,[k],RLC,,DFT
0.02%,thread_FH,libpthread-2.27.so,__pthread_setspecific,PHY,LOW PHY,DFT
0.02%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000c36b,PHY,LOW PHY,DFT
0.02%,TASK_GTPV1_U,[kernel.kallsyms],enqueue_task_rt,NG,,DFT
0.02%,thread_FH,[kernel.kallsyms],cpupri_find,PHY,LOW PHY,DFT
0.02%,thread_FH,libboost_thread.so.1.65.1,pthread_getspecific@plt,PHY,LOW PHY,DFT
0.02%,thread_FH,libc-2.27.so,__libc_disable_asynccancel,PHY,LOW PHY,DFT
0.02%,RLC,queue,[k],RLC,,DFT
0.02%,thread_FH,[kernel.kallsyms],usb_init_urb,PHY,LOW PHY,DFT
0.02%,TASK_GTPV1_U,[kernel.kallsyms],dequeue_top_rt_rq,NG,,DFT
0.02%,RLC,queue,[k],RLC,,DFT
0.02%,PDCP,data,nr-softmodem,PDCP,,DFT
0.02%,thread_FH,[kernel.kallsyms],ret_from_intr,PHY,LOW PHY,DFT
0.02%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000d2c0,PHY,LOW PHY,DFT
0.02%,Tpool0_-1,nr-softmodem,gNB_I0_measurements,PHY,HIGH PHY,
0.02%,thread_FH,[kernel.kallsyms],__intel_pmu_enable_all.constprop.31,PHY,LOW PHY,DFT
0.02%,thread_FH,[kernel.kallsyms],poll_freewait,PHY,LOW PHY,DFT
0.02%,thread_FH,[kernel.kallsyms],__x86_indirect_thunk_rdx,PHY,LOW PHY,DFT
0.02%,TASK_GTPV1_U,libc-2.27.so,epoll_wait,NG,,DFT
0.02%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000d325,PHY,LOW PHY,DFT
0.02%,thread_FH,libuhd.so.4.1.0,0x000000000071a435,PHY,LOW PHY,DFT
0.02%,thread_FH,nr-softmodem,rx_nr_prach_ru,PHY,LOW PHY,DFT
0.02%,TASK_GTPV1_U,[kernel.kallsyms],ep_poll,NG,,DFT
0.02%,thread_FH,libuhd.so.4.1.0,0x0000000000719cc1,PHY,LOW PHY,DFT
0.02%,TASK_GTPV1_U,[kernel.kallsyms],kmem_cache_free,NG,,DFT
0.02%,thread_FH,libuhd.so.4.1.0,0x000000000077fa20,PHY,LOW PHY,DFT
0.02%,thread_FH,[vdso],0x00000000000006dd,PHY,LOW PHY,DFT
0.02%,thread_FH,[kernel.kallsyms],cgroup_base_stat_cputime_account_end.isra.8,PHY,LOW PHY,DFT
0.02%,thread_FH,libuhd.so.4.1.0,libusb_handle_events_timeout@plt,PHY,LOW PHY,DFT
0.02%,thread_FH,[kernel.kallsyms],ktime_get_coarse_real_ts64,PHY,LOW PHY,DFT
0.02%,TASK_GTPV1_U,nr-softmodem,itti_get_events,NG,,DFT
0.02%,thread_FH,[kernel.kallsyms],cyc2ns_read_begin,PHY,LOW PHY,DFT
0.02%,thread_FH,[kernel.kallsyms],xhci_get_ep_ctx,PHY,LOW PHY,DFT
0.02%,thread_FH,libuhd.so.4.1.0,0x000000000077fe55,PHY,LOW PHY,DFT
0.02%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000474a,PHY,LOW PHY,DFT
0.02%,thread_FH,libuhd.so.4.1.0,0x00000000008eec04,PHY,LOW PHY,DFT
0.02%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000d279,PHY,LOW PHY,DFT
0.02%,thread_FH,libuhd.so.4.1.0,0x0000000000381bc7,PHY,LOW PHY,DFT
0.02%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000873f,PHY,LOW PHY,DFT
0.02%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000d379,PHY,LOW PHY,DFT
0.02%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000473c,PHY,LOW PHY,DFT
0.02%,thread_FH,libuhd.so.4.1.0,0x000000000077fe72,PHY,LOW PHY,DFT
0.02%,TASK_GTPV1_U,[kernel.kallsyms],ctx_sched_in,NG,,DFT
0.02%,thread_FH,libuhd.so.4.1.0,0x00000000006d364a,PHY,LOW PHY,DFT
0.02%,thread_FH,libuhd.so.4.1.0,0x000000000084fc9f,PHY,LOW PHY,DFT
0.02%,thread_FH,libuhd.so.4.1.0,0x0000000000381b83,PHY,LOW PHY,DFT
0.02%,RLC,queue,[k],RLC,,DFT
0.02%,TASK_GTPV1_U,libc-2.27.so,malloc,NG,,DFT
0.02%,thread_FH,[kernel.kallsyms],task_woken_rt,PHY,LOW PHY,DFT
0.02%,RLC,queue,[k],RLC,,DFT
0.02%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000444a,PHY,LOW PHY,DFT
0.02%,RLC,queue,[k],RLC,,DFT
0.02%,TASK_GTPV1_U,[kernel.kallsyms],__first_packet_length,NG,,DFT
0.02%,thread_FH,[kernel.kallsyms],remove_wait_queue,PHY,LOW PHY,DFT
0.02%,thread_FH,[kernel.kallsyms],rb_erase,PHY,LOW PHY,DFT
0.02%,thread_FH,[kernel.kallsyms],interrupt_entry,PHY,LOW PHY,DFT
0.02%,thread_FH,nr-softmodem,get_samples_slot_timestamp,PHY,LOW PHY,DFT
0.02%,TASK_GTPV1_U,[kernel.kallsyms],schedule_hrtimeout_range_clock,NG,,DFT
0.02%,thread_FH,nr-softmodem,get_slot_from_timestamp,PHY,LOW PHY,DFT
0.02%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000d262,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],balance_rt,PHY,LOW PHY,DFT
0.01%,feprx,[kernel.kallsyms],select_task_rq_rt,PHY,LOW PHY,DFT
0.01%,thread_FH,libpthread-2.27.so,__errno_location,PHY,LOW PHY,DFT
0.01%,TASK_GTPV1_U,[kernel.kallsyms],do_csum,NG,,DFT
0.01%,thread_FH,libusb-1.0.so.0.1.0,libusb_get_next_timeout,PHY,LOW PHY,DFT
0.01%,pdcp_timer,[kernel.kallsyms],syscall_return_via_sysret,PDCP,,DFT
0.01%,pdcp_timer,libpthread-2.27.so,__pthread_mutex_unlock,PDCP,,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x0000000000719e47,PHY,LOW PHY,DFT
0.01%,TASK_GNB_APP,libc-2.27.so,vfprintf,SL,,DFT
0.01%,TASK_GTPV1_U,[kernel.kallsyms],_raw_spin_unlock_bh,NG,,DFT
0.01%,nr-softmodem,nr-softmodem,nr_feptx_ofdm_2thread,PHY,LOW PHY,
0.01%,thread_FH,[kernel.kallsyms],cgroup_rstat_updated,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x0000000000381b88,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],raise_softirq,PHY,LOW PHY,DFT
0.01%,RLC,queue,[.],RLC,,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000008ee59d,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],__intel_pmu_disable_all,PHY,LOW PHY,DFT
0.01%,TASK_GNB_APP,libc-2.27.so,_itoa_word,SL,,DFT
0.01%,thread_FH,[kernel.kallsyms],hrtimer_start_range_ns,PHY,LOW PHY,DFT
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000d384,PHY,LOW PHY,DFT
0.01%,feprx,[kernel.kallsyms],native_sched_clock,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],add_wait_queue,PHY,LOW PHY,DFT
0.01%,feprx,nr-softmodem,get_samples_per_slot,PHY,LOW PHY,DFT
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000475c,PHY,LOW PHY,DFT
0.01%,thread_FH,libboost_thread.so.1.65.1,boost::thread_detail::enter_once_region,PHY,LOW PHY,DFT
0.01%,thread_FH,libusb-1.0.so.0.1.0,libusb_unref_device,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],sched_put_rd,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],usb_hcd_link_urb_to_ep,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],__remove_hrtimer,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],x2apic_send_IPI,PHY,LOW PHY,DFT
0.01%,TASK_GNB_APP,libc-2.27.so,__mpn_mul_1,SL,,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000006de0f9,PHY,LOW PHY,DFT
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000443f,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],find_next_and_bit,PHY,LOW PHY,DFT
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000d2a6,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],discard_slab,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000008ef5bf,PHY,LOW PHY,DFT
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000d2fc,PHY,LOW PHY,DFT
0.01%,thread_FH,nr-softmodem,pthread_mutex_unlock@plt,PHY,LOW PHY,DFT
0.01%,TASK_GTPV1_U,[kernel.kallsyms],__sched_text_start,NG,,DFT
0.01%,RLC,queue,[.],RLC,,DFT
0.01%,thread_FH,libpthread-2.27.so,__lll_lock_wait,PHY,LOW PHY,DFT
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000c0b4,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000008ee5f0,PHY,LOW PHY,DFT
0.01%,TASK_GTPV1_U,nr-softmodem,nr_pdcp_manager_get_ue,NG,,DFT
0.01%,thread_FH,[kernel.kallsyms],_raw_spin_lock_irq,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],clear_buddies,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000002fc670,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],__zone_watermark_ok,PHY,LOW PHY,DFT
0.01%,thread_FH,nr-softmodem,nr_fep_full_2thread,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],timerqueue_del,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],dma_direct_map_page,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],hrtimer_active,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000008ee613,PHY,LOW PHY,DFT
0.01%,RLC,queue,[.],RLC,,DFT
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x00000000000096fc,PHY,LOW PHY,DFT
0.01%,thread_FH,libusb-1.0.so.0.1.0,pthread_mutex_unlock@plt,PHY,LOW PHY,DFT
0.01%,PDCP,data,nr-softmodem,PDCP,,DFT
0.01%,TASK_GTPV1_U,[kernel.kallsyms],syscall_return_via_sysret,NG,,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x0000000000719d36,PHY,LOW PHY,DFT
0.01%,PDCP,data,nr-softmodem,PDCP,,DFT
0.01%,thread_FH,[vdso],0x00000000000007ab,PHY,LOW PHY,DFT
0.01%,RLC,queue,[.],RLC,,DFT
0.01%,thread_FH,[vdso],0x00000000000006d7,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000006d3727,PHY,LOW PHY,DFT
0.01%,thread_FH,libpthread-2.27.so,__lll_unlock_wake,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000006d3700,PHY,LOW PHY,DFT
0.01%,thread_FH,[vdso],0x0000000000000756,PHY,LOW PHY,DFT
0.01%,thread_FH,[vdso],__vdso_gettimeofday,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],account_entity_enqueue,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000008ed9d0,PHY,LOW PHY,DFT
0.01%,thread_FH,nr-softmodem,ru_thread,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000008ef58e,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],ktime_get,PHY,LOW PHY,DFT
0.01%,feprx,[kernel.kallsyms],switch_fpu_return,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000001f59ba,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],__mutex_lock_slowpath,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000008eee13,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],irq_work_run_list,PHY,LOW PHY,DFT
0.01%,feprx,nr-softmodem,get_dft_size_idx,PHY,LOW PHY,DFT
0.01%,TASK_GTPV1_U,[kernel.kallsyms],finish_task_switch,NG,,DFT
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000c2c2,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000002fe41b,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x0000000000398848,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],security_file_ioctl,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000008ecea7,PHY,LOW PHY,DFT
0.01%,feprx,[kernel.kallsyms],rcu_sched_clock_irq,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],x86_pmu_enable,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x0000000000719cdc,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],perf_event_sched_in,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000002fc6af,PHY,LOW PHY,DFT
0.01%,thread_FH,libusb-1.0.so.0.1.0,0x000000000000c2b3,PHY,LOW PHY,DFT
0.01%,thread_FH,libpthread-2.27.so,__pthread_getspecific,PHY,LOW PHY,DFT
0.01%,feprx,[kernel.kallsyms],update_curr_rt,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x000000000077fae4,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],mempolicy_slab_node,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000008eec08,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],perf_event_idx_default,PHY,LOW PHY,DFT
0.01%,pdcp_timer,[kernel.kallsyms],__x86_indirect_thunk_rax,PDCP,,DFT
0.01%,feprx,libdfts.so,dft64@plt,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000006d3724,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000002fc642,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000006d39bf,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],perf_log_itrace_start,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],xhci_triad_to_transfer_ring,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],hrtimer_cancel,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],futex_wait_queue_me,PHY,LOW PHY,DFT
0.01%,feprx,[kernel.kallsyms],__perf_event_task_sched_out,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x0000000000719d9e,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],__cpuset_node_allowed,PHY,LOW PHY,DFT
0.01%,thread_FH,libboost_thread.so.1.65.1,boost::this_thread::interruption_point,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],enqueue_hrtimer,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],rcu_note_context_switch,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000008ef4c1,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],kmem_cache_alloc_trace,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000002fe4bc,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],xhci_td_remainder,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],pipe_poll,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],usb_get_urb,PHY,LOW PHY,DFT
0.01%,thread_FH,[kernel.kallsyms],mod_node_page_state,PHY,LOW PHY,DFT
0.01%,thread_FH,libuhd.so.4.1.0,0x00000000008ef5b5,PHY,LOW PHY,DFT
0.01%,feprx,[kernel.kallsyms],__x86_indirect_thunk_rax,PHY,LOW PHY,DFT
0.01%,feprx,nr-softmodem,wait_on_condition,PHY,LOW PHY,DFT
0.01%,feprx,[kernel.kallsyms],_raw_spin_lock,PHY,LOW PHY,DFT
0.01%,thread_FH,[vdso],0x00000000000006cc,PHY,LOW PHY,DFT
0.01%,feprx,[kernel.kallsyms],__x64_sys_futex,PHY,LOW PHY,DFT
0.01%,feprx,[kernel.kallsyms],resched_curr,PHY,LOW PHY,DFT
0.01%,feprx,[kernel.kallsyms],ctx_sched_out,PHY,LOW PHY,DFT
0.01%,feprx,[kernel.kallsyms],native_write_msr,PHY,LOW PHY,DFT
0.01%,feprx,libpthread-2.27.so,__lll_unlock_wake,PHY,LOW PHY,DFT
0.01%,feprx,[kernel.kallsyms],_raw_spin_unlock,PHY,LOW PHY,DFT
0.01%,feprx,[kernel.kallsyms],get_futex_key_refs.isra.10,PHY,LOW PHY,DFT
0.01%,feprx,nr-softmodem,pthread_mutex_unlock@plt,PHY,LOW PHY,DFT
0.01%,feprx,[kernel.kallsyms],x2apic_send_IPI,PHY,LOW PHY,DFT
0.01%,feprx,[kernel.kallsyms],enqueue_entity,PHY,LOW PHY,DFT
0.01%,feprx,[kernel.kallsyms],cpuacct_charge,PHY,LOW PHY,DFT
0.00%,feprx,[kernel.kallsyms],futex_wake,PHY,LOW PHY,DFT
0.00%,feprx,[kernel.kallsyms],ktime_get_update_offsets_now,PHY,LOW PHY,DFT
0.00%,feprx,[kernel.kallsyms],do_futex,PHY,LOW PHY,DFT
0.00%,feprx,nr-softmodem,nr_feprx_thread,PHY,LOW PHY,DFT
0.00%,feprx,[kernel.kallsyms],hrtimer_interrupt,PHY,LOW PHY,DFT
0.00%,feprx,[kernel.kallsyms],perf_event_update_userpage,PHY,LOW PHY,DFT
0.00%,feprx,libpthread-2.27.so,pthread_cond_wait@@GLIBC_2.3.2,PHY,LOW PHY,DFT
0.00%,feprx,[kernel.kallsyms],update_rt_rq_load_avg,PHY,LOW PHY,DFT
0.00%,feprx,[kernel.kallsyms],put_prev_task_rt,PHY,LOW PHY,DFT
0.00%,feprx,nr-softmodem,release_thread,PHY,LOW PHY,DFT
0.00%,feprx,[kernel.kallsyms],entry_SYSCALL_64,PHY,LOW PHY,DFT
0.00%,feprx,libdfts.so,dft512@plt,PHY,LOW PHY,DFT
0.00%,feprx,[kernel.kallsyms],deactivate_task,PHY,LOW PHY,DFT
0.00%,feprx,libpthread-2.27.so,__pthread_enable_asynccancel,PHY,LOW PHY,DFT
0.00%,feprx,libpthread-2.27.so,pthread_cond_signal@@GLIBC_2.3.2,PHY,LOW PHY,DFT
0.00%,feptx,[kernel.kallsyms],nmi_cpu_backtrace,PHY,LOW PHY,DFT
0.00%,feptx,[kernel.kallsyms],native_sched_clock,PHY,LOW PHY,DFT
0.00%,RLC,queue,[k],RLC,,DFT
0.00%,TASK_RRC_GNB,[kernel.kallsyms],nmi_cpu_backtrace_handler,RRC,,DFT
0.00%,feptx,[kernel.kallsyms],nmi_cpu_backtrace_handler,PHY,LOW PHY,DFT
0.00%,TASK_GNB_APP,[kernel.kallsyms],native_write_msr,SL,,DFT
0.00%,pdcp_timer,[kernel.kallsyms],native_sched_clock,PDCP,,DFT
0.00%,feptx,[kernel.kallsyms],nmi_handle,PHY,LOW PHY,DFT
0.00%,PDCP,data,[kernel.kallsyms],PDCP,,DFT
0.00%,thread_FH,[kernel.kallsyms],nmi_cpu_backtrace_handler,PHY,LOW PHY,DFT
0.00%,RLC,queue,[k],RLC,,DFT
0.00%,pdcp_timer,[kernel.kallsyms],nmi_handle,PDCP,,DFT
0.00%,feprx,[kernel.kallsyms],nmi_cpu_backtrace_handler,PHY,LOW PHY,DFT
0.00%,feptx,[kernel.kallsyms],sched_clock,PHY,LOW PHY,DFT
0.00%,RLC,queue,[k],RLC,,DFT
0.00%,PDCP,data,[kernel.kallsyms],PDCP,,DFT
0.00%,TASK_GNB_APP,[kernel.kallsyms],intel_pmu_handle_irq,SL,,DFT
0.00%,TASK_RRC_GNB,[kernel.kallsyms],native_write_msr,RRC,,DFT
0.00%,pdcp_timer,[kernel.kallsyms],intel_pmu_handle_irq,PDCP,,DFT
0.00%,TASK_GTPV1_U,[kernel.kallsyms],native_write_msr,NG,,DFT
0.00%,thread_FH,[kernel.kallsyms],native_apic_msr_write,PHY,LOW PHY,DFT
0.00%,feptx,[kernel.kallsyms],native_write_msr,PHY,LOW PHY,DFT
0.00%,RLC,queue,[k],RLC,,DFT
